id_spatial	Long	Lat	Island	Coral	CCA	Turf	Macro	Other	Grazers	Scrapers	Browsers	Predators	Secondary	Effluent	Sedimentation	New_Development	Habitat_Modification	Invasive_Algae	Fishing_Comm_Total	Fishing_NonComm_Boat_Total	Fishing_NonComm_Shore_Line	Fishing_NonComm_Shore_Net	Fishing_NonComm_Shore_Spear	SST_CLIM_M	SST_STD	CHL_CLIM_M	CHL_ANOM_F	PAR_CLIM_M	PAR_STD	WAV_CLIM_M	WAV_ANOM_F	Complexity	Depth	Regime	Regime1	Regime2	Regime3	Regime5
107	-156,9364623	21,17431864	Molokai	8,153846155	3,615384616	76,34615385	8,846153846	0,538461539	268,0775561	91,63853373	35,67960852	51,56204755	84,04260411	0	23,79954625	0,0008848	0	0	0,0079788	0,06735065	0	0	0	26,381	0,922689	0,109800003	0,069200002	54,27640152	9,620699883	27,442472	0,115911		13,15	2	0	1	0	0
112	-156,9277116	21,17286561	Molokai	0,479859245	0,269230769	82,27133503	12,99715401	2,196689387	21,40092553	104,3120481	1,077425289	0	13,49803223	0	24,8476334	0,0003581	0	0	0,0079788	0,07151315	0	0	0	26,381	0,922689	0,109800003	0,069200002	54,27640152	9,620699883	31,92958641	0,109483499	4,207729034	19,3	2	0	1	0	0
113	-156,9599474	20,73137881	Lanai	12,74807692	6,802692308	53,82115385	2,17	24,03807692	14,75738989	5,244855338	3,422788411	2,424835451	11,20258883	0	1,775687025	0,0309162	0	0	0,0580965	0,158370875	0,904588575	0,1710637	0,1140384	27,443	0,925453	0,078900002	0,104699999	56,04180145	9,209799767	6,593485832	0,178293005		12,9248	5	0	0	0	1
115	-156,9589341	20,7329333	Lanai	25,6	13,6	58,4	1,6	0	8,74171018	7,170024946	1,103180042	1,121495853	12,15175469	0	1,8346066	0,032769	0	0	0,0580965	0,1589168	1,2061181	0,3421274	0,145182	27,443	0,925453	0,078900002	0,104699999	56,04180145	9,209799767	6,593485832	0,178293005		4,8768	2	0	1	0	0
122	-156,9209974	21,1714966	Molokai	0,881410257	1,96474359	54,38461539	40,41666667	0,762820513	8,60141227	3,639224819	24,26961349	4,161626053	21,43039756	0	9,8983825	0,0000423	0	0	0,0079788	0,075436633	0	0	0	26,381	0,922689	0,109800003	0,069200002	54,27640152	9,620699883	38,76549911	0,101158999		12,4	2	0	1	0	0
123	-156,917848	21,17173781	Molokai	0,307692308	1,153846154	49,92307692	47	1	97,55392198	43,69993305	14,02645334	84,24873647	70,13777103	0	2,3883922	0	0	0	0,0079788	0,0773983	0,0562115	0	0	26,381	0,922689	0,109800003	0,069200002	54,27640152	9,620699883	38,76549911	0,101158999		20,5	2	0	1	0	0
124	-156,9497483	20,73448467	Lanai	13,6	23,2	63,2	0	0	19,78907176	18,87873322	7,158968024	0	17,99545508	0	2,254461767	0,0321216	0	0	0,0580965	0,163048667	0,482447233	0,3421274	0,145122367	27,443	0,925453	0,079800002	0,136399999	56,41650009	9,186699867	6,877894878	0,189041004		4,1148	3	0	0	1	0
125	-156,9165069	21,17159033	Molokai	0,551153846	0,723076923	68,04884615	28,55807692	1,616538462	24,83752095	20,57194532	5,186483624	3,755955765	28,35400574	0	1,4578906	0	0	0	0,0079788	0,0782578	0,0562115	0	0	26,381	0,922689	0,109800003	0,069200002	54,27640152	9,620699883	38,76549911	0,101158999		13,7	2	0	1	0	0
128	-156,9132306	21,16878063	Molokai	6,179487178	4,307692308	78,71794872	6,025641026	2,461538462	38,76153403	26,22347871	3,250059081	2,787704056	30,08950325	0	2,8135012	0	0	0	0,0079788	0,079301733	0,0562115	0	0	26,381	0,922689	0,109800003	0,069200002	54,27640152	9,620699883	44,79740906	0,090692001		11,4	2	0	1	0	0
132	-156,9072882	21,16857761	Molokai	5,33333339	2,666666695	87,66666652	2,666666695	0,333333299	60,04459452	114,0852026	87,00713538	1,520834074	71,35529917	0	4,3994799	0	0	0	0,0079788	0,0830422	0	0	0,0052063	26,381	0,922689	0,109800003	0,069200002	54,27640152	9,620699883	43,958073	0,090622		13,3	2	0	1	0	0
133	-156,9372183	20,73600241	Lanai	2,364864881	0,682665458	82,24370917	4,109972037	8,895619784	10,85882453	13,10949759	5,250361843	0,027511303	10,2721653	0	1,727096	0,0321216	0	0	0,0580965	0,1693927	0,1206118	0,0330123	0,145182	27,517	0,9325	0,079800002	0,136399999	56,41650009	9,186699867	5,646056175	0,182719007		4	2	0	1	0	0
135	-156,934563	20,73438991	Lanai	16,4	3,2	78,8	0	1,6	13,39769856	9,046634156	15,50989651	0	13,25947255	0	1,3921377	0,0324453	0	0	0,0580965	0,17135225	0,1206118	0,01650615	0,1435682	27,517	0,9325	0,079800002	0,136399999	56,41650009	9,186699867	5,646056175	0,182719007		7,3152	3	0	0	1	0
136	-156,9020669	21,16535871	Molokai	0	2,389078466	93,51535839	0,682593788	2,730375463	1,303453675	0,026261091	0	0	5,486396064	0	18,3392124	0	0	0	0,0079788	0,0856026	0	0	0,0069328	26,381	0,922689	0,109800003	0,069200002	54,27640152	9,620699883	51,14779663	0,088092998		20,1	1	1	0	0	0
137	-156,9272762	20,73559819	Lanai	4,516911626	5,867941567	83,75671948	4,148232722	0,340136072	5,666101525	11,05825231	3,602426746	1,119114668	9,521357997	0	1,66277225	0,0321216	0	0	0,0580965	0,17639805	0,1206118	0,01650615	0,32113805	27,517	0,9325	0,079800002	0,136399999	56,41650009	9,186699867	5,411626578	0,179135994		4	2	0	1	0	0
138	-156,9097062	20,92228688	Lanai	8,695275225	1,939192781	44,76832693	34,75112455	8,86302145	1,88973333	0,954892625	10,70789847	1,848943193	5,167113039	0	9,685571033	0,0000382	1	0	0,0045828	0,4995577	0	0	0,469089133	27,004	0,883083	0,127499998	0,094899997	54,80400085	9,120699883	6,541152954	0,240042001		13,5	2	0	1	0	0
139	-156,9206459	20,73425091	Lanai	30,24859448	4,30619469	27,02058824	1,404407427	37,02021517	7,418015491	38,33077864	4,797030162	3,629807313	9,59193345	0	1,926006775	0,0285201	0	0	0,0580965	0,18104415	0,1206118	0	0,188168275	27,517	0,9325	0,079800002	0,136399999	56,41650009	9,186699867	5,250874043	0,178924993		14	5	0	0	0	1
143	-156,9008557	20,92824857	Lanai	2,36486493	4,054054049	56,41891888	5,74324327	27,36486483	40,15698371	37,78534169	0	114,1767677	13,04786513	0	0,0023347	0,0000011	0	0	0,0045828	0,5122225	0	0	0,0429263	27,004	0,883083	0,127499998	0,094899997	54,80400085	9,120699883	6,672114	0,237513		30	2	0	1	0	0
144	-156,9138141	20,73703851	Lanai	4,8	5,6	77,6	12	0	5,512143205	2,067724667	5,292221728	1,140149785	16,21714236	0	1,45401545	0,0324453	0	0	0,0580965	0,18659315	3,0152955	0,8568192	0,3613986	27,517	0,9325	0,083099999	0,122500002	56,38880157	9,211700439	5,250874043	0,178924993		3,6576	2	0	1	0	0
150	-156,9080409	20,73658453	Lanai	8,8	16,8	72,8	0	1,6	7,568518134	2,405312021	1,869362648	0	2,055625584	0	0,8101041	0,0321216	0	0	0	0	3,0152955	0	0	27,517	0,9325	0,083099999	0,122500002	56,38880157	9,211700439	5,501697063	0,177028	4,823887	3,6576	3	0	0	1	0
151	-156,8739662	21,16593929	Molokai	9,0909091	7,407407381	74,41077452	6,39730637	0	12,43284972	6,794693524	97,96949015	0,689287464	31,59386984	0	57,432724	0	0	0	0,0079788	0,1071871	0,224846	0,0916838	0,0093615	26,548	0,91145	0,111599997	0,051399998	54,08169937	9,546699524	45,31007767	0,091043003		4,5	2	0	1	0	0
152	-156,9060197	20,73625286	Lanai	2,8	19,6	76,4	0	0	15,42175747	12,60235022	10,38586709	0	9,136632607	0	0,83723355	0,0324453	0	0	0	0	3,0152955	0	0	27,517	0,9325	0,083099999	0,122500002	56,38880157	9,211700439	5,501697063	0,177028	8,32180539	3,6576	3	0	0	1	0
153	-156,9021961	20,73714552	Lanai	6,4	6,4	85,6	0	1,6	46,34031444	107,6662927	18,31618515	32,18150053	18,09598592	0	1,3003268	0,0321216	0	0	0	0	3,0152955	0	0	27,517	0,9325	0,083099999	0,122500002	56,38880157	9,211700439	5,822229862	0,174921006	11,23613714	4,2672	3	0	0	1	0
155	-156,8858976	20,90900507	Lanai	0	0,9375	22,5	31,5625	33,125	0	0	0	0	0,05093948	0	20,42379185	0,00019635	0	1	0,0045828	0,49542845	0	1,3700101	0,5823156	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	4,320028	0,210327		2,1	1	1	0	0	0
158	-156,8846056	20,90733657	Lanai	0	4,583333333	45,20833333	27,5	17,5	0	0	0	0	1,405587003	0	25,78913433	0,000250867	0	1	0,0045828	0,493686267	3,216314933	1,3700101	0,582279733	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	4,320028	0,210327		2,5	1	1	0	0	0
159	-156,8836183	20,91154782	Lanai	49,375	9,375	21,25	11,75	8,125	13,44064402	43,1612511	1,3797147	8,586241142	15,71071918	0	15,77566758	0,000097	0	1	0,0045828	0,49999022	0	0	0,55898672	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	6,0958572	0,2354898		6,5	5	0	0	0	1
160	-156,8833646	20,90586457	Lanai	0	1,875	48,125	25,625	20	0	0	0	0	0,102103119	0	28,3373013	0,0003042	0	1	0,0045828	0,4932063	4,8244724	1,3700101	0,582386	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	5,812679768	0,235615999		2,5	1	1	0	0	0
161	-156,8830263	20,90882366	Lanai	21,19620254	6,25316456	51,76898732	10,63132912	10,15031646	18,75356513	33,98140018	6,273933249	3,104710317	10,61206214	0	22,63233874	0,00016858	0	1	0,0045828	0,49743912	0	0,82200606	0,57107714	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	5,5141496	0,2305582		4,15	5	0	0	0	1
163	-156,8952886	20,73524783	Lanai	18,34576923	5,566538462	54,52076923	0,165	20,84615385	14,76219646	8,063530073	2,470261867	1,886653863	11,60948276	0	1,140895567	0,029919833	0	0	0	0	2,010197	0	0	27,424	0,945783	0,083099999	0,122500002	56,38880157	9,211700439	6,306738694	0,171549002	0	11,858	5	0	0	0	1
166	-156,8932797	20,73680168	Lanai	10	5,8	68	0	16,2	21,48113553	25,79340923	7,817698096	0,920525147	21,71170777	0	1,109764175	0,03228345	0	0	0	0	3,91988395	0	0	27,424	0,945783	0,083099999	0,122500002	56,38880157	9,211700439	6,474915981	0,170074001	2,551162682	1,8288	3	0	0	1	0
169	-156,8925552	20,73111063	Lanai	13,83946485	1,767224064	70,51371243	0	12,70903011	6,46447231	28,88071085	2,154642756	43,89636791	21,09873202	0	0,3196704	0,0214243	0	0	0,0580965	0,20552695	0	0	0,2266269	27,424	0,945783	0,083099999	0,122500002	56,38880157	9,211700439	6,474915981	0,170074001	10,49678897	19,1104	3	0	0	1	0
170	-156,8792436	20,90676557	Lanai	26,875	14,375	42,5	16,25	0	27,05834286	30,30277962	41,17668671	0	19,17109935	0	24,1007633	0,0002672	0	1	0,0045828	0,4971324	0	0	0,5662534	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	5,81268	0,235616		6	2	0	1	0	0
171	-156,8790402	20,9053199	Lanai	13,33333333	22,5	47,70833333	15	1,041666667	13,15392438	94,12495276	0	0	15,17980392	0	25,04646683	0,000326367	0	1	0,0045828	0,495416167	0	1,3700101	0,5769071	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	5,772902512	0,234210999		3,2	2	0	1	0	0
172	-156,8913295	20,73481797	Lanai	2,933333333	5,866666667	88,26666667	0,8	2,133333333	40,36974257	14,01113461	11,63332767	1,386714678	3,306579382	0	0,765062067	0,0321216	0	0	0	0	3,0152955	0	0	27,424	0,945783	0,083099999	0,122500002	56,38880157	9,211700439	6,437943299	0,171900332	4,765254196	2,7432	2	0	1	0	0
173	-156,8782408	20,90783032	Lanai	63,75	4,166666667	15	8,125	7,708333333	29,49128861	10,19500214	0,741584328	0,668642603	15,88998825	0	20,0377051	0,000189233	0	1	0,0045828	0,499355367	0	0	0,547372167	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	5,89601	0,233228		10	5	0	0	0	1
174	-156,8784072	20,90144997	Lanai	1,458333333	2,1875	50,52083333	19,375	19,89583333	2,249489985	0	0	0	1,764661	0	22,77210618	0,0004279	0	1	0,0045828	0,491193133	4,8244724	1,3700101	0,581858467	27,0515	0,9219195	0,127499998	0,094899997	54,80400085	9,120699883	5,640715543	0,230839164		0,64	1	1	0	0	0
176	-156,8771906	20,90407232	Lanai	41,45833333	12,91666667	30,625	11,04166667	0,833333333	17,02822855	37,41715071	24,63348508	2,946758112	13,85539106	0	21,82722983	0,000301267	0	1	0,0045828	0,495772933	0	0,913340067	0,572408133	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	5,693348	0,231401		3	5	0	0	0	1
177	-156,8888762	20,73744308	Lanai	54,4	8,8	36,4	0	0,4	15,72484693	24,12063691	2,278130451	5,294359113	11,72665176	0	0,67168855	0,03180435	0	0	0	0	3,0152955	0	0	27,424	0,945783	0,083099999	0,122500002	56,38880157	9,211700439	6,363997936	0,175552994	10,39458216	8,9916	3	0	0	1	0
179	-156,8754791	20,90461825	Lanai	44,20792081	5,973597358	25,26815179	20,53836634	3,791941694	7,339036587	36,77427985	0,384586098	5,289983484	27,8872424	0	15,9225467	0,000226933	0	1	0,0045828	0,496558367	0	0	0,559100533	27,088	0,913776	0,127499998	0,094899997	54,80400085	9,120699883	5,693348	0,231401		8,75	5	0	0	0	1
181	-156,8543303	21,166963	Molokai	0,668896354	0,668896354	98,32775916	0,334448127	0	2,849225057	0	0,839031976	0	17,91625487	0	2,3816242	0,0000127	0	0	0,0079788	0,1255907	0	0	0,0084707	26,548	0,91145	0,111599997	0,051399998	54,08169937	9,546699524	77,15422058	0,074394003		11,6	1	1	0	0	0
184	-156,8858248	20,74116342	Lanai	60,8	2,4	36,8	0	0	9,515628073	12,89014019	1,52469194	6,164648863	19,14533864	0	2,48894595	0,0298509	1	0	0	0	3,0152955	0	0	27,424	0,945783	0,083099999	0,122500002	56,38880157	9,211700439	6,009460449	0,178081997	5,963383187	5,1816	3	0	0	1	0
190	-156,8704171	20,89839632	Lanai	46,875	12,08333333	32,29166667	7,708333333	0,416666667	16,87277838	38,74380115	8,032947821	4,316926469	20,89305496	0	6,2799527	0,0002885	0	1	0,0045828	0,491702733	0	0,456670033	0,5658151	27,015	0,930063	0,127499998	0,094899997	54,80400085	9,120699883	5,475785	0,227608		3,5	5	0	0	0	1
191	-156,8816282	20,7419102	Lanai	38,4	0,8	54	0,4	5,2	17,66166869	8,478471705	2,585279417	7,652656016	13,18865667	0	5,4657466	0,02778865	0	0	0	0	0	0	0	27,424	0,945783	0,083099999	0,122500002	56,38880157	9,211700439	5,654922962	0,180610999	5,198081199	6,7056	5	0	0	0	1
192	-156,8695066	20,89684623	Lanai	22,5	20,83333333	41,66666667	14,79166667	0,208333333	7,179726638	48,39270967	0,695003445	0	3,161654414	0	8,131658867	0,000386467	0	1	0,0045828	0,489299433	0	1,3700101	0,572737133	27,015	0,930063	0,127499998	0,094899997	54,80400085	9,120699883	4,619577923	0,237724004		2,9	2	0	1	0	0
194	-156,8673926	20,89733265	Lanai	52,25	2,625	33	10,625	1	20,56226547	34,18709195	2,755851042	7,291043513	17,07035972	0	7,4858208	0,00027354	0	1	0,0045828	0,4910676	0	0	0,56108408	27,015	0,930063	0,127499998	0,094899997	54,80400085	9,120699883	5,4629764	0,2262592		6,6	5	0	0	0	1
198	-156,8758468	20,74209008	Lanai	21,8870348	1,417237672	58,66344466	6,996938504	10,58928014	6,779284923	23,17705416	1,967046905	3,040681959	13,30128096	0	7,006783083	0,021723567	0	0	0,0580965	0,231322333	0	0	0	27,424	0,945783	0,08135	0,14891667	55,9701322	9,230700016	4,847786268	0,196241833	13,54275727	14,5	5	0	0	0	1
201	-156,8605561	20,89131607	Lanai	46,5625	7,5	41,5625	1,875	2,5	18,37385068	27,79021863	11,45260901	1,231516202	11,45280067	0	9,7387085	0,0002807	0	1	0,0045828	0,48701485	0	1,3700101	0,57429555	27,015	0,930063	0,127499998	0,094899997	54,80400085	9,120699883	3,660646	0,254373		3,15	5	0	0	0	1
205	-156,8452238	20,75698281	Lanai	15,77181204	5,704698028	77,85234906	0	0,335570437	47,44264869	33,08508922	38,16738978	5,878369685	35,70189455	0	4,2902913	0	0	0	0,0580965	0,2891475	0,1206118	0,0330123	0,145182	27,356	0,951091	0,086300001	0,118600003	55,75130081	9,331600189	4,9728899	0,179556996		5,2	3	0	0	1	0
207	-156,8092079	21,17483487	Molokai	0,671140874	2,013422821	94,96644305	1,342281848	0	1,779954044	0	4,555915575	0	29,40725314	0	0	0,0000033	0	0	0,0079788	0,1823665	0	0,0916838	0,0092123	26,546	0,926041	0,108400002	0,067199998	54,29290009	9,532999992	74,29923248	0,077555001		10	1	1	0	0	0
211	-156,8292846	20,76644858	Lanai	32,10702343	1,33779261	66,22073583	0	0	8,480354748	3,101781941	8,474382924	4,767493228	28,60086126	0	15,8855114	0	0	0	0,0045828	0,3225858	1,2061181	0	0,542834	27,356	0,951091	0,086300001	0,118600003	55,75130081	9,331600189	4,033802032	0,178082004		3	3	0	0	1	0
215	-156,817578	20,85133898	Lanai	46,07508536	0,341296894	48,80546082	0	4,436860037	2,375024314	26,59418221	2,292052928	8,513973959	20,81743901	0	5,9717593	0,0002254	0	0	0,0045828	0,457655	0	0	0,1074694	27,007	0,951574	0,119900003	0,086999997	55,28319931	9,273599625	4,051126	0,169231	20,39979371	20	3	0	0	1	0
221	-156,8097256	20,79649656	Lanai	11,40939594	0	83,55704701	2,684563793	2,348993256	9,71782516	0	0	0	6,402937896	0	3,1147919	0,000038	0	0	0,0045828	0,387393	4,8244724	1,3700101	0,5724706	27,356	0,951091	0,115000002	0,092900001	55,93470001	9,522000313	3,090327978	0,222761005		3,6	1	1	0	0	0
222	-156,8081656	20,80064656	Lanai	0,6666666	1,000000001	90,00000009	7,666666607	0,666666701	0	0	0	0	2,556508534	0	4,463521	0,0001243	0	0	0,0045828	0,3956197	4,8244724	1,3700101	0,5774852	27,356	0,951091	0,115000002	0,092900001	55,93470001	9,522000313	2,748998	0,223182		2,4	1	1	0	0	0
225	-156,7534257	21,17580164	Molokai	3,010033447	18,39464881	71,23745824	7,357859503	0	2,429775781	38,4925582	661,2177014	0	36,11309192	0	0,151525	0	0	0	0,0079788	0,2711124	0	0	0,0139876	26,461	0,93953	0,103600003	0,079099998	54,99330139	9,593600273	74,768741	0,079241		5,8	2	0	1	0	0
226	-156,7351994	21,1696577	Molokai	8,013937306	17,4216028	62,71776995	3,832752643	0	4,615342949	84,21802113	89,51889652	1,630175159	48,59811489	127,3239594	7,986176	0,000053	0	0	0,0079788	0,3106188	0	0	0,3674876	26,65	0,952096	0,106399998	0,1285	54,14559937	9,464599609	63,65118408	0,082612999		5,4	2	0	1	0	0
227	-156,7278854	21,16375567	Molokai	0,946372239	0	64,66876972	0	34,06940063	12,85469136	0	0,034809141	0	2,026308766	212,206604	10,7174721	0,0002258	0	0	0,0079788	0,3307338	0	0	0,0520296	26,65	0,952096	0,106399998	0,1285	54,14559937	9,464599609	52,270012	0,089779	3,590304017	26,9	1	1	0	0	0
231	-156,6952632	20,94564711	Maui	45,43263386	5,748135413	29,54678753	1,248496558	16,87060432	1,673438506	4,838831855	0,13751083	7,533651152	6,661380434	371,866816	32,67592769	0,089898544	1	0	0,0408493	0,540375954	0,254729195	0	1,892247651	26,95981028	0,894364221	0,120899998	0,079099998	54,18349838	8,855600357	4,198183055	0,133193001	7,080097975	10,9728	5	0	0	0	1
232	-156,6942789	20,94868739	Maui	39,74360314	11,24169172	34,13626676	2,733227607	11,69253046	2,904280604	14,32856043	11,38952182	3,048474736	14,58639858	408,2242529	46,25889871	0,085323325	1	1	0,0408493	0,540344918	9,430232372	2,01469012	1,9614934	26,93600057	0,893665011	0,123250514	0,087636082	54,39300431	9,009311617	4,328364176	0,13482259	13,73814387	6,096	5	0	0	0	1
233	-156,6941727	20,94689919	Maui	38,58704416	4,542412004	34,30493563	2,300921792	19,73163447	16,9255541	16,02888626	2,497984117	0,214471931	15,55062323	381,9718933	41,37882611	0,097528652	1	0	0,0408493	0,539482733	16,0479393	5,4284706	2,104675611	26,93600082	0,893665016	0,120899998	0,079099998	54,18349838	8,855600357	4,19818306	0,133193001	9,762510773	3,9624	5	0	0	0	1
234	-156,694433	20,94221327	Maui	36,0342983	10,31887643	34,7774653	2,930647605	14,11912984	8,755757255	5,580397722	0,392431555	6,936195788	18,84661379	636,619812	17,12118712	0,106738548	0	1	0,0408493	0,538008262	14,21969305	0,068714818	1,939058213	27,23600006	0,902474999	0,120899998	0,079099998	54,18349838	8,855600357	3,811278105	0,126660004	11,34503853	8,5344	5	0	0	0	1
235	-156,6938255	20,9456751	Maui	26,20601107	1,780642137	42,08826901	0,720873279	28,81017075	9,23002236	6,455739558	4,596753388	0,403231366	14,95771312	381,9718933	35,79870584	0,101813118	1	0	0,0408493	0,538781495	16,0479393	3,6189804	2,103823974	26,93600082	0,893665016	0,120899998	0,079099998	54,18349838	8,855600357	4,19818306	0,133193001	5,659703281	3,9624	5	0	0	0	1
236	-156,6934033	20,95071423	Maui	38,53050328	8,522271084	33,53693159	3,526198033	15,53937316	7,474489801	14,30651227	5,168933355	2,902073449	18,49351297	466,8545227	52,27341699	0,078227359	1	1	0,0408493	0,540058735	7,368951719	2,492665071	2,013589528	26,936	0,893665	0,1285	0,106700003	54,86090088	9,352600098	4,619102001	0,138462007	12,15924534	6,096	5	0	0	0	1
237	-156,6938693	20,94398531	Maui	30,63976634	6,968181092	43,60944354	2,247439297	15,75034891	2,931368102	4,271144967	2,768172906	5,632095247	18,99117221	595,641986	27,85338724	0,103285217	1	1	0,0408493	0,538459653	12,35875785	1,622301559	2,026760661	27,18772432	0,901057301	0,120899998	0,079099998	54,18349838	8,855600357	3,873538672	0,127711291	7,391840047	7,9248	5	0	0	0	1
238	-156,6936005	20,93812571	Maui	34,73061878	5,813833794	41,26004431	2,658595725	14,86623408	6,0941434	20,81134445	5,753971533	1,440782876	18,09506686	1103,474365	0,810365925	0,121814923	0	1	0,0408493	0,535607004	16,0479393	3,935641185	2,095636544	27,23600006	0,902474999	0,120899998	0,079099998	54,18349838	8,855600357	3,811278105	0,126660004	7,601356353	3,9624	5	0	0	0	1
239	-156,6957037	20,91018931	Maui	43,74221085	2,717794388	25,58431681	1,309729872	22,2264621	0,81743997	4,335880428	0,094647496	0,533061994	3,902043867	11826,98145	20,4259596	0,1001923	0	0	0,0408493	0,52992425	0	0	1,88031525	27,23600006	0,902474999	0,101999998	0,098800004	55,50059891	9,300100327	2,742947102	0,242359996	5,982146119	12	5	0	0	0	1
240	-156,6934342	20,93957184	Maui	35,91381369	2,954574841	36,42776576	2,5067511	21,94542971	9,360787645	6,508090173	10,72122836	2,8211235	25,38702457	994,9035387	5,214284598	0,119583702	0	1	0,0408493	0,535942844	16,0479393	4,797253088	2,10608242	27,23600006	0,902474999	0,120899998	0,079099998	54,18349838	8,855600357	3,811278105	0,126660004	6,804928829	3,5052	5	0	0	0	1
241	-156,693427	20,93640429	Maui	32,44349764	3,230121987	37,99832271	4,405568994	20,48980877	7,3823278	7,548482481	13,17595678	2,915822198	16,76712548	1103,474365	0,00723643	0,126843781	0	1	0,0408493	0,534785825	16,0479393	5,181721936	2,112777492	27,23600006	0,902474999	0,120899998	0,079099998	54,18349838	8,855600357	3,811278105	0,126660004	6,397825314	3,6576	5	0	0	0	1
242	-156,6930018	20,94116831	Maui	15,63303256	2,495724627	62,03359321	1,177620324	18,34336474	4,798503359	7,042584045	2,497771466	0,260644178	20,39487139	636,619812	12,21480389	0,117188752	0	1	0,0408493	0,536135736	16,0479393	5,4284706	2,114161485	27,23600006	0,902474999	0,120899998	0,079099998	54,18349838	8,855600357	3,811278105	0,126660004	6,608210986	2,4384	5	0	0	0	1
